0.0,1307226.8096405705,0.24100653790154655
1.0,157111.30959993042,0.02815038844518853
2.0,157111.3095999416,0.02737964091786286
3.0,157111.30959993787,0.026649974193961257
4.0,157111.3095999267,0.025958189123691078
5.0,157111.30959993787,0.025301410329269587
6.0,157111.309599936,0.02467704625622615
7.0,157111.30959993508,0.024082754997183157
8.0,157111.3095999388,0.023516414937824002
9.0,157111.30959993228,0.022976099449515532
10.0,509260.020490231,0.08046742716811216
11.0,127854.19557299,0.01980201217344257
12.0,127854.19557297695,0.019417506473867172
13.0,127854.19557299558,0.019047648633222402
14.0,127854.19557299092,0.01869161727498121
15.0,127854.19557297695,0.018348651307232334
16.0,127854.1955729872,0.018018044491618864
17.0,127854.19557298627,0.017699140589022316
18.0,127854.19557298813,0.017391329011812555
19.0,127853.73134965636,0.01709397991653556
20.0,315825.6620527776,0.04408735384207621
21.0,104725.71489644516,0.014408438850834798
22.0,104725.71489644144,0.014203784490551742
23.0,104725.71489643771,0.014004862442596777
24.0,104725.71489644889,0.01381143519259117
25.0,124249.43149047717,0.01665924443648031
26.0,99245.72581289429,0.013132026714458903
27.0,99245.26561708935,0.012961752530897106
28.0,99244.83829243947,0.01279584091172944
29.0,99244.44043844193,0.012634125997356985
30.0,99244.06910803169,0.012476450270899051
31.0,96282.01208188105,0.012252379536119249
32.0,85689.34793129563,0.01078678521481825
33.0,85688.82696826197,0.010671607991260943
34.0,85688.33665012196,0.01055886747769967
35.0,26368.786544370465,0.00325986194967958
36.0,83281.09032696206,0.010190769207620996
37.0,22486.347948577255,0.002744012861618469
38.0,76864.8805504553,0.00929267072355339
39.0,76864.3869165862,0.009207053478257536
40.0,31573.8643582901,0.0037963728525912985
41.0,72840.64306822792,0.008682160563409293
42.0,38415.45328884572,0.0045580171737387085
43.0,34860.63290694542,0.0041191975763326125
44.0,47582.75607711077,0.0055910320458202375
45.0,66839.08616697416,0.007792474827188901
46.0,21661.012150820345,0.002519000665106179
47.0,42055.22152824886,0.004866880040434543
48.0,20732.23278929293,0.0023935144697955738
49.0,51279.774854745716,0.005885353624576575
50.0,4199077.744262919,0.9302262307983494
51.0,8790846.168270424,2.055469511730411
52.0,1985021.9051602157,0.31700354167364403
53.0,805861.2888442837,0.1477027288070082
54.0,1977503.030102876,0.2660268875261335
55.0,435905.10977110825,0.062293824100898114
56.0,488734.7265178561,0.07508794576107082
57.0,101979.39639754407,0.01542615729708299
58.0,2185965.7034977907,0.49402092135620573
59.0,2281220.3730055,0.34017273212719124
60.0,380943.71880686656,0.06022710332525881
61.0,4013764.340482609,1.7365404180975355
62.0,5108100.596163904,0.6884736158161505
63.0,1626440.8566602934,0.28075888822018724
64.0,2367267.81212258,0.6910220408777686
65.0,1971486.406163517,0.36527710795352614
66.0,2715090.990363182,1.0122838075255527
67.0,675745.8961021905,0.33679551343775066
68.0,1494173.4747084132,0.4268369951007149
69.0,594100.3721769094,0.14509107742761473
70.0,2832932.8069356107,2.245260211263947
71.0,3590307.163573708,0.7399573086811629
72.0,5561103.145284516,7.842958749535119
73.0,1245241.6979647279,2.3224109380482636
74.0,2527189.094836158,0.8249691652075635
75.0,1764604.7613631417,1.3586745846539876
76.0,794170.272122757,1.5738642336936526
77.0,3078732.433144289,0.859181606803595
78.0,3384649.8860568465,17.03555482229459
79.0,1118947.808104032,0.8492128903293893
80.0,769967.7476556178,1.4059188711629615
81.0,2865001.358443815,1.2363320142950363
82.0,358827.81655072956,0.1832145134589791
83.0,1239679.174313014,1.724572379624244
84.0,910992.3741852212,0.5589509810574361
85.0,1870944.6714727122,0.5344380692187533
86.0,1683469.2044546395,0.9263570242737472
87.0,1582233.3985456214,0.46542655109190517
88.0,1696717.1596535025,0.33293436621677297
89.0,3207531.568702354,1.6982571337873418
90.0,929094.1004082107,0.3297216184371474
91.0,531524.4476932818,0.15869536636406453
92.0,2242772.976839245,0.4010601575389537
93.0,1424625.8495979412,0.3418430416843755
94.0,854421.0955292583,0.2578945181713588
95.0,359852.8781353012,0.09797468074563556
96.0,928292.5332020815,0.3382220474987955
97.0,212287.59763827687,0.07179367779720516
98.0,1624776.4111244334,0.3546239322213386
99.0,493526.21106019337,0.09724242892883855
100.0,931583.4520123298,0.2248229588254355
101.0,919243.6841983455,0.2850909351161355
102.0,1623862.9257270964,0.3349379136968766
103.0,695769.7848814954,0.16755520940892066
104.0,1345481.3585080965,0.24472364981945025
105.0,530910.413539893,0.10688642761767495
106.0,1105.1579517209902,2.2244828014204122E-4
107.0,1028204.5043837144,0.2609687651947836
108.0,2710023.6357399686,0.4075238217771474
109.0,857673.201672202,0.14807119568698907
110.0,2296125.528814231,0.6567531762274051
111.0,1138789.346235632,0.2456952637944798
112.0,955640.0358609064,0.2597323217059863
113.0,130130.23208084935,0.034159786651677786
114.0,1550216.799605873,0.2892371645911111
